Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6707035,-,b'Salta',b'Argentina',-24.72,-65.41,0,1230,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Clearsky GHI
2022,3,25,6,0,14.9,0,0,0,0
2022,3,25,7,0,14.9,0,0,0,0
2022,3,25,8,0,14.700000000000001,0,0,0,0
2022,3,25,9,0,14.700000000000001,0,0,0,0
2022,3,25,10,0,14.9,0,0,0,0
2022,3,25,11,0,17.5,38,78,346,78
2022,3,25,12,0,20.3,74,311,693,311
2022,3,25,13,0,22,96,546,824,546
2022,3,25,14,0,22.900000000000002,115,740,878,740
2022,3,25,15,0,23.200000000000003,120,882,920,882
2022,3,25,16,0,23.3,134,948,918,948
2022,3,25,17,0,23.200000000000003,138,941,908,941
2022,3,25,18,0,22.8,130,862,893,862
2022,3,25,19,0,22.1,410,545,192,714
2022,3,25,20,0,20.900000000000002,311,383,136,512
2022,3,25,21,0,19.3,102,102,1,281
2022,3,25,22,0,16.400000000000002,33,33,0,60
2022,3,25,23,0,15.4,0,0,0,0
2022,3,26,0,0,15.100000000000001,0,0,0,0
2022,3,26,1,0,14.700000000000001,0,0,0,0
2022,3,26,2,0,14.5,0,0,0,0
2022,3,26,3,0,14.5,0,0,0,0
2022,3,26,4,0,14.700000000000001,0,0,0,0
2022,3,26,5,0,14.700000000000001,0,0,0,0
2022,3,26,6,0,14.600000000000001,0,0,0,0
2022,3,26,7,0,14.5,0,0,0,0
2022,3,26,8,0,14.3,0,0,0,0
2022,3,26,9,0,14.200000000000001,0,0,0,0
2022,3,26,10,0,14.200000000000001,0,0,0,0
2022,3,26,11,0,16.900000000000002,37,79,363,79
2022,3,26,12,0,20,73,314,708,314
2022,3,26,13,0,22.1,91,552,846,552
2022,3,26,14,0,23.6,102,752,916,752
2022,3,26,15,0,24.700000000000003,97,898,970,898
2022,3,26,16,0,25.3,102,967,979,967
2022,3,26,17,0,25.5,104,961,973,961
2022,3,26,18,0,25.200000000000003,99,879,955,879
2022,3,26,19,0,24.5,93,729,914,729
2022,3,26,20,0,23.3,82,526,845,526
2022,3,26,21,0,21.3,64,288,701,288
2022,3,26,22,0,17.900000000000002,30,60,336,60
2022,3,26,23,0,17,0,0,0,0
2022,3,27,0,0,17.1,0,0,0,0
2022,3,27,1,0,17.3,0,0,0,0
2022,3,27,2,0,17.2,0,0,0,0
2022,3,27,3,0,17.1,0,0,0,0
2022,3,27,4,0,17,0,0,0,0
2022,3,27,5,0,17.1,0,0,0,0
2022,3,27,6,0,17.3,0,0,0,0
2022,3,27,7,0,17.2,0,0,0,0
2022,3,27,8,0,16.6,0,0,0,0
2022,3,27,9,0,16.5,0,0,0,0
2022,3,27,10,0,16.6,0,0,0,0
2022,3,27,11,0,19.6,31,83,460,83
2022,3,27,12,0,23.200000000000003,59,324,781,324
2022,3,27,13,0,25.3,73,564,905,564
2022,3,27,14,0,26.6,83,766,965,766
2022,3,27,15,0,27.400000000000002,86,907,998,907
2022,3,27,16,0,27.900000000000002,89,976,1006,976
2022,3,27,17,0,28,90,969,1001,969
2022,3,27,18,0,27.8,86,889,987,889
2022,3,27,19,0,27.200000000000003,81,737,948,737
2022,3,27,20,0,25.900000000000002,72,532,880,532
2022,3,27,21,0,23.6,57,290,738,290
2022,3,27,22,0,19.700000000000003,27,59,363,59
2022,3,27,23,0,18.8,0,0,0,0
2022,3,28,0,0,18.900000000000002,0,0,0,0
2022,3,28,1,0,18.7,0,0,0,0
2022,3,28,2,0,18.2,0,0,0,0
2022,3,28,3,0,17.8,0,0,0,0
2022,3,28,4,0,17.5,0,0,0,0
2022,3,28,5,0,17.2,0,0,0,0
2022,3,28,6,0,16.8,0,0,0,0
2022,3,28,7,0,16.5,0,0,0,0
2022,3,28,8,0,16.3,0,0,0,0
2022,3,28,9,0,16.2,0,0,0,0
2022,3,28,10,0,16.2,0,0,0,0
2022,3,28,11,0,19.6,34,77,389,77
2022,3,28,12,0,23.1,65,312,733,312
2022,3,28,13,0,25.700000000000003,82,550,867,550
2022,3,28,14,0,27.400000000000002,92,747,929,747
2022,3,28,15,0,28.5,94,889,969,889
2022,3,28,16,0,29.3,490,765,313,957
2022,3,28,17,0,29.6,495,739,279,948
2022,3,28,18,0,29.3,463,591,159,865
2022,3,28,19,0,28.700000000000003,397,498,147,715
2022,3,28,20,0,27.6,76,510,836,510
2022,3,28,21,0,25.1,60,275,691,275
2022,3,28,22,0,21.5,27,52,300,52
2022,3,28,23,0,20.700000000000003,0,0,0,0
2022,3,29,0,0,20.400000000000002,0,0,0,0
2022,3,29,1,0,20.1,0,0,0,0
2022,3,29,2,0,19.6,0,0,0,0
2022,3,29,3,0,19.400000000000002,0,0,0,0
2022,3,29,4,0,19,0,0,0,0
2022,3,29,5,0,18.7,0,0,0,0
2022,3,29,6,0,18.5,0,0,0,0
2022,3,29,7,0,18.6,0,0,0,0
2022,3,29,8,0,18.6,0,0,0,0
2022,3,29,9,0,18.6,0,0,0,0
2022,3,29,10,0,18.5,0,0,0,0
2022,3,29,11,0,21.8,36,74,351,74
2022,3,29,12,0,26.1,72,305,695,305
2022,3,29,13,0,28.700000000000003,91,540,835,540
2022,3,29,14,0,30,102,739,906,739
2022,3,29,15,0,31,105,880,948,880
2022,3,29,16,0,31.400000000000002,110,948,958,948
2022,3,29,17,0,31.400000000000002,114,937,946,937
2022,3,29,18,0,31,110,853,923,853
2022,3,29,19,0,30.200000000000003,107,700,867,700
2022,3,29,20,0,29,97,496,776,496
2022,3,29,21,0,26.700000000000003,76,263,609,263
2022,3,29,22,0,23.6,30,47,216,47
2022,3,29,23,0,23.1,0,0,0,0
2022,3,30,0,0,22,0,0,0,0
2022,3,30,1,0,21,0,0,0,0
2022,3,30,2,0,20.5,0,0,0,0
2022,3,30,3,0,20.3,0,0,0,0
2022,3,30,4,0,20,0,0,0,0
2022,3,30,5,0,20.1,0,0,0,0
2022,3,30,6,0,20,0,0,0,0
2022,3,30,7,0,19.200000000000003,0,0,0,0
2022,3,30,8,0,18.2,0,0,0,0
2022,3,30,9,0,16.8,0,0,0,0
2022,3,30,10,0,15.3,0,0,0,0
2022,3,30,11,0,14.9,11,11,0,67
2022,3,30,12,0,15,11,11,0,288
2022,3,30,13,0,15.200000000000001,33,33,0,518
2022,3,30,14,0,15.3,136,136,0,714
2022,3,30,15,0,15.600000000000001,99,99,0,850
2022,3,30,16,0,16.1,117,117,0,921
2022,3,30,17,0,16.6,134,134,0,918
2022,3,30,18,0,16.400000000000002,150,150,0,839
2022,3,30,19,0,15.700000000000001,169,169,0,695
2022,3,30,20,0,14.600000000000001,137,137,0,496
2022,3,30,21,0,12.8,50,50,0,264
2022,3,30,22,0,10.600000000000001,24,24,0,45
2022,3,30,23,0,9.5,0,0,0,0
2022,3,31,0,0,9.200000000000001,0,0,0,0
2022,3,31,1,0,9.1,0,0,0,0
2022,3,31,2,0,9.200000000000001,0,0,0,0
2022,3,31,3,0,9.1,0,0,0,0
2022,3,31,4,0,8.8,0,0,0,0
2022,3,31,5,0,8.6,0,0,0,0
2022,3,31,6,0,8.5,0,0,0,0
2022,3,31,7,0,8.4,0,0,0,0
2022,3,31,8,0,7.9,0,0,0,0
2022,3,31,9,0,7.6000000000000005,0,0,0,0
2022,3,31,10,0,7.6000000000000005,0,0,0,0
2022,3,31,11,0,10.4,25,25,0,72
2022,3,31,12,0,13.5,104,105,1,308
2022,3,31,13,0,15.9,299,326,50,547
2022,3,31,14,0,17.5,409,482,105,745
2022,3,31,15,0,18.7,480,601,149,890
2022,3,31,16,0,19.5,414,419,6,958
2022,3,31,17,0,19.900000000000002,420,428,9,946
2022,3,31,18,0,19.700000000000003,469,589,150,861
2022,3,31,19,0,18.7,236,236,1,710
2022,3,31,20,0,17.1,111,111,0,503
2022,3,31,21,0,15,46,46,0,265
2022,3,31,22,0,11.8,21,21,0,43
2022,3,31,23,0,10.700000000000001,0,0,0,0
2022,4,1,0,0,10.4,0,0,0,0
2022,4,1,1,0,10.200000000000001,0,0,0,0
2022,4,1,2,0,10,0,0,0,0
2022,4,1,3,0,9.5,0,0,0,0
2022,4,1,4,0,9.4,0,0,0,0
2022,4,1,5,0,9.1,0,0,0,0
2022,4,1,6,0,8.8,0,0,0,0
2022,4,1,7,0,8.6,0,0,0,0
2022,4,1,8,0,8.5,0,0,0,0
2022,4,1,9,0,8.4,0,0,0,0
2022,4,1,10,0,8.5,0,0,0,0
2022,4,1,11,0,11.200000000000001,34,71,350,71
2022,4,1,12,0,14.5,172,177,16,304
2022,4,1,13,0,17,266,283,32,542
2022,4,1,14,0,19,401,468,97,741
2022,4,1,15,0,20.3,106,882,959,882
2022,4,1,16,0,21.200000000000003,447,823,434,949
2022,4,1,17,0,21.400000000000002,515,686,198,940
2022,4,1,18,0,21.200000000000003,450,544,118,854
2022,4,1,19,0,20.200000000000003,196,196,0,701
2022,4,1,20,0,18.7,289,385,192,493
2022,4,1,21,0,16.5,74,257,620,257
2022,4,1,22,0,13,25,25,0,40
2022,4,1,23,0,12.100000000000001,0,0,0,0
2022,4,2,0,0,11.9,0,0,0,0
2022,4,2,1,0,12,0,0,0,0
2022,4,2,2,0,11.9,0,0,0,0
2022,4,2,3,0,11.5,0,0,0,0
2022,4,2,4,0,10.9,0,0,0,0
2022,4,2,5,0,10.5,0,0,0,0
2022,4,2,6,0,10.4,0,0,0,0
2022,4,2,7,0,10.3,0,0,0,0
2022,4,2,8,0,10.200000000000001,0,0,0,0
2022,4,2,9,0,10.200000000000001,0,0,0,0
2022,4,2,10,0,10.100000000000001,0,0,0,0
2022,4,2,11,0,12.9,38,66,278,66
2022,4,2,12,0,16.6,82,297,657,297
2022,4,2,13,0,19.6,105,534,810,534
2022,4,2,14,0,21.8,121,732,882,732
2022,4,2,15,0,23.200000000000003,120,874,936,874
2022,4,2,16,0,24,127,937,939,937
2022,4,2,17,0,24.3,129,927,931,927
2022,4,2,18,0,24.200000000000003,392,754,457,839
2022,4,2,19,0,23.400000000000002,118,689,854,689
2022,4,2,20,0,22.1,296,339,86,485
2022,4,2,21,0,19.700000000000003,87,87,0,250
2022,4,2,22,0,15.700000000000001,24,24,0,36
2022,4,2,23,0,14.5,0,0,0,0
2022,4,3,0,0,14.100000000000001,0,0,0,0
2022,4,3,1,0,13.8,0,0,0,0
2022,4,3,2,0,13.5,0,0,0,0
2022,4,3,3,0,13.100000000000001,0,0,0,0
2022,4,3,4,0,13,0,0,0,0
2022,4,3,5,0,12.600000000000001,0,0,0,0
2022,4,3,6,0,12.100000000000001,0,0,0,0
2022,4,3,7,0,11.5,0,0,0,0
2022,4,3,8,0,10.9,0,0,0,0
2022,4,3,9,0,10.5,0,0,0,0
2022,4,3,10,0,10.700000000000001,0,0,0,0
2022,4,3,11,0,14.9,30,75,449,75
2022,4,3,12,0,20.1,58,320,803,320
2022,4,3,13,0,24.1,72,558,923,558
2022,4,3,14,0,26.3,81,760,984,760
2022,4,3,15,0,27.3,84,898,1013,898
2022,4,3,16,0,27.900000000000002,89,959,1013,959
2022,4,3,17,0,28,91,945,1000,945
2022,4,3,18,0,27.5,91,855,970,855
2022,4,3,19,0,26.6,89,699,918,699
2022,4,3,20,0,25,80,490,828,490
2022,4,3,21,0,22.1,64,252,654,252
2022,4,3,22,0,18.5,23,36,213,36
2022,4,3,23,0,17.900000000000002,0,0,0,0
2022,4,4,0,0,17.2,0,0,0,0
2022,4,4,1,0,16.3,0,0,0,0
2022,4,4,2,0,15.5,0,0,0,0
2022,4,4,3,0,15,0,0,0,0
2022,4,4,4,0,14.700000000000001,0,0,0,0
2022,4,4,5,0,14.4,0,0,0,0
2022,4,4,6,0,14.100000000000001,0,0,0,0
2022,4,4,7,0,13.700000000000001,0,0,0,0
2022,4,4,8,0,13.3,0,0,0,0
2022,4,4,9,0,13,0,0,0,0
2022,4,4,10,0,12.9,0,0,0,0
2022,4,4,11,0,15.9,38,61,237,61
2022,4,4,12,0,19.200000000000003,87,279,595,279
2022,4,4,13,0,21.6,112,507,753,507
2022,4,4,14,0,23.3,337,355,26,700
2022,4,4,15,0,24.400000000000002,130,835,881,835
2022,4,4,16,0,24.900000000000002,499,660,188,896
2022,4,4,17,0,25,314,314,1,886
2022,4,4,18,0,24.400000000000002,280,281,1,799
2022,4,4,19,0,23.3,325,347,33,648
2022,4,4,20,0,22.1,153,153,0,450
2022,4,4,21,0,20.5,146,150,15,226
2022,4,4,22,0,18.400000000000002,12,12,0,28
2022,4,4,23,0,18,0,0,0,0
2022,4,5,0,0,17.5,0,0,0,0
2022,4,5,1,0,17,0,0,0,0
2022,4,5,2,0,16.6,0,0,0,0
2022,4,5,3,0,16.400000000000002,0,0,0,0
2022,4,5,4,0,16.3,0,0,0,0
2022,4,5,5,0,16.1,0,0,0,0
2022,4,5,6,0,15.8,0,0,0,0
2022,4,5,7,0,15.3,0,0,0,0
2022,4,5,8,0,14.8,0,0,0,0
2022,4,5,9,0,14.5,0,0,0,0
2022,4,5,10,0,14.200000000000001,0,0,0,0
2022,4,5,11,0,16.8,34,62,294,62
2022,4,5,12,0,20.1,73,287,664,287
2022,4,5,13,0,22.8,155,476,614,516
2022,4,5,14,0,25.200000000000003,401,525,182,708
2022,4,5,15,0,26.700000000000003,106,812,886,843
2022,4,5,16,0,27.5,444,543,116,906
2022,4,5,17,0,27.700000000000003,316,317,1,895
2022,4,5,18,0,27.5,364,496,170,807
2022,4,5,19,0,26.700000000000003,354,528,265,656
2022,4,5,20,0,25.200000000000003,275,315,82,455
2022,4,5,21,0,23.200000000000003,74,226,544,226
2022,4,5,22,0,20.700000000000003,15,15,0,27
2022,4,5,23,0,19.900000000000002,0,0,0,0
2022,4,6,0,0,19.400000000000002,0,0,0,0
2022,4,6,1,0,19,0,0,0,0
2022,4,6,2,0,18.8,0,0,0,0
2022,4,6,3,0,18.6,0,0,0,0
2022,4,6,4,0,18.3,0,0,0,0
2022,4,6,5,0,18,0,0,0,0
2022,4,6,6,0,17.8,0,0,0,0
2022,4,6,7,0,17.5,0,0,0,0
2022,4,6,8,0,17.2,0,0,0,0
2022,4,6,9,0,17,0,0,0,0
2022,4,6,10,0,17,0,0,0,0
2022,4,6,11,0,19,33,33,2,58
2022,4,6,12,0,21.900000000000002,81,273,602,273
2022,4,6,13,0,24.400000000000002,103,497,757,497
2022,4,6,14,0,25.900000000000002,117,685,833,685
2022,4,6,15,0,26.700000000000003,122,819,877,819
2022,4,6,16,0,27.1,230,825,700,881
2022,4,6,17,0,26.6,269,780,606,867
2022,4,6,18,0,25.900000000000002,255,727,609,782
2022,4,6,19,0,25.3,136,634,762,634
2022,4,6,20,0,24.400000000000002,117,437,663,437
2022,4,6,21,0,22.900000000000002,143,148,17,214
2022,4,6,22,0,21.200000000000003,14,14,0,23
2022,4,6,23,0,20.700000000000003,0,0,0,0
2022,4,7,0,0,20.5,0,0,0,0
2022,4,7,1,0,20.3,0,0,0,0
2022,4,7,2,0,19.900000000000002,0,0,0,0
2022,4,7,3,0,19.1,0,0,0,0
2022,4,7,4,0,18.400000000000002,0,0,0,0
2022,4,7,5,0,17.900000000000002,0,0,0,0
2022,4,7,6,0,17.5,0,0,0,0
2022,4,7,7,0,17.2,0,0,0,0
2022,4,7,8,0,16.900000000000002,0,0,0,0
2022,4,7,9,0,16.7,0,0,0,0
2022,4,7,10,0,16.5,0,0,0,0
2022,4,7,11,0,19.3,31,60,309,60
2022,4,7,12,0,22.8,66,281,675,281
2022,4,7,13,0,25.3,83,508,821,508
2022,4,7,14,0,26.8,94,700,892,700
2022,4,7,15,0,27.900000000000002,95,835,936,835
2022,4,7,16,0,28.400000000000002,101,896,940,896
2022,4,7,17,0,28.5,104,885,931,885
2022,4,7,18,0,27.900000000000002,105,797,897,797
2022,4,7,19,0,26.700000000000003,255,256,2,647
2022,4,7,20,0,25,91,446,744,446
2022,4,7,21,0,22.8,111,118,25,217
2022,4,7,22,0,20.700000000000003,16,16,0,23
2022,4,7,23,0,20.3,0,0,0,0
2022,4,8,0,0,19.8,0,0,0,0
2022,4,8,1,0,19.3,0,0,0,0
2022,4,8,2,0,18.8,0,0,0,0
2022,4,8,3,0,18.3,0,0,0,0
2022,4,8,4,0,18,0,0,0,0
2022,4,8,5,0,17.8,0,0,0,0
2022,4,8,6,0,17.5,0,0,0,0
2022,4,8,7,0,17.2,0,0,0,0
2022,4,8,8,0,17,0,0,0,0
2022,4,8,9,0,16.900000000000002,0,0,0,0
2022,4,8,10,0,16.7,0,0,0,0
2022,4,8,11,0,18.3,36,54,197,54
2022,4,8,12,0,20.400000000000002,85,269,583,269
2022,4,8,13,0,22.700000000000003,240,248,16,494
2022,4,8,14,0,24.8,395,475,119,684
2022,4,8,15,0,26.1,362,368,8,817
2022,4,8,16,0,26.700000000000003,354,356,3,876
2022,4,8,17,0,26.8,334,335,2,865
2022,4,8,18,0,26.3,261,261,1,777
2022,4,8,19,0,25.3,323,347,37,629
2022,4,8,20,0,24,262,288,54,433
2022,4,8,21,0,22.200000000000003,118,119,4,208
2022,4,8,22,0,20.5,12,12,0,20
2022,4,8,23,0,20.200000000000003,0,0,0,0
2022,4,9,0,0,19.700000000000003,0,0,0,0
2022,4,9,1,0,19.1,0,0,0,0
2022,4,9,2,0,18.6,0,0,0,0
2022,4,9,3,0,18.1,0,0,0,0
2022,4,9,4,0,17.7,0,0,0,0
2022,4,9,5,0,17.2,0,0,0,0
2022,4,9,6,0,16.8,0,0,0,0
2022,4,9,7,0,16.5,0,0,0,0
2022,4,9,8,0,16,0,0,0,0
2022,4,9,9,0,15.600000000000001,0,0,0,0
2022,4,9,10,0,15.5,0,0,0,0
2022,4,9,11,0,17.7,31,57,287,57
2022,4,9,12,0,20.900000000000002,70,276,658,276
2022,4,9,13,0,23.5,90,502,803,502
2022,4,9,14,0,25.5,103,690,871,690
2022,4,9,15,0,26.8,399,435,46,823
2022,4,9,16,0,27.700000000000003,402,413,13,885
2022,4,9,17,0,28.200000000000003,423,466,51,872
2022,4,9,18,0,28.200000000000003,255,256,1,786
2022,4,9,19,0,27.5,370,459,139,636
2022,4,9,20,0,26.200000000000003,254,276,47,437
2022,4,9,21,0,24,110,111,3,212
2022,4,9,22,0,21.8,16,20,103,20
2022,4,9,23,0,21.3,0,0,0,0
2022,4,10,0,0,20.5,0,0,0,0
2022,4,10,1,0,19.8,0,0,0,0
2022,4,10,2,0,19.1,0,0,0,0
2022,4,10,3,0,18.5,0,0,0,0
2022,4,10,4,0,18,0,0,0,0
2022,4,10,5,0,17.6,0,0,0,0
2022,4,10,6,0,17.3,0,0,0,0
2022,4,10,7,0,16.7,0,0,0,0
2022,4,10,8,0,16.2,0,0,0,0
2022,4,10,9,0,15.9,0,0,0,0
2022,4,10,10,0,15.700000000000001,0,0,0,0
2022,4,10,11,0,18.5,26,61,397,61
2022,4,10,12,0,22.6,53,289,756,289
2022,4,10,13,0,26,67,519,885,519
2022,4,10,14,0,28.3,76,710,945,710
2022,4,10,15,0,29.6,84,842,969,842
2022,4,10,16,0,30.3,87,902,976,902
2022,4,10,17,0,30.6,88,891,970,891
2022,4,10,18,0,30.5,85,806,947,806
2022,4,10,19,0,29.700000000000003,80,653,899,653
2022,4,10,20,0,28.200000000000003,178,179,3,451
2022,4,10,21,0,25.5,54,220,639,220
2022,4,10,22,0,21.8,15,20,149,20
2022,4,10,23,0,20.900000000000002,0,0,0,0
2022,4,11,0,0,20.200000000000003,0,0,0,0
2022,4,11,1,0,19.5,0,0,0,0
2022,4,11,2,0,18.900000000000002,0,0,0,0
2022,4,11,3,0,18.400000000000002,0,0,0,0
2022,4,11,4,0,17.5,0,0,0,0
2022,4,11,5,0,16.3,0,0,0,0
2022,4,11,6,0,15.200000000000001,0,0,0,0
2022,4,11,7,0,14.100000000000001,0,0,0,0
2022,4,11,8,0,13.5,0,0,0,0
2022,4,11,9,0,13.3,0,0,0,0
2022,4,11,10,0,14,0,0,0,0
2022,4,11,11,0,17.900000000000002,27,60,376,60
2022,4,11,12,0,21.900000000000002,58,285,731,285
2022,4,11,13,0,25,74,516,869,516
2022,4,11,14,0,26.700000000000003,84,706,931,706
2022,4,11,15,0,27.700000000000003,451,628,228,833
2022,4,11,16,0,28.3,100,893,952,893
2022,4,11,17,0,28.3,217,217,0,875
2022,4,11,18,0,27.6,95,743,856,783
2022,4,11,19,0,26.3,202,587,609,628
2022,4,11,20,0,24.400000000000002,253,278,52,427
2022,4,11,21,0,21.6,117,118,5,201
2022,4,11,22,0,19.1,11,11,0,16
2022,4,11,23,0,18.2,0,0,0,0
2022,4,12,0,0,17.400000000000002,0,0,0,0
2022,4,12,1,0,16.7,0,0,0,0
2022,4,12,2,0,16.1,0,0,0,0
2022,4,12,3,0,15.4,0,0,0,0
2022,4,12,4,0,14.600000000000001,0,0,0,0
2022,4,12,5,0,13.8,0,0,0,0
2022,4,12,6,0,12.9,0,0,0,0
2022,4,12,7,0,12.4,0,0,0,0
2022,4,12,8,0,12.200000000000001,0,0,0,0
2022,4,12,9,0,12.100000000000001,0,0,0,0
2022,4,12,10,0,12.100000000000001,0,0,0,0
2022,4,12,11,0,14.600000000000001,36,36,1,58
2022,4,12,12,0,18,59,284,730,284
2022,4,12,13,0,20.6,75,515,869,515
2022,4,12,14,0,23,86,706,931,706
2022,4,12,15,0,24.6,94,835,955,835
2022,4,12,16,0,25.5,348,350,2,897
2022,4,12,17,0,25.900000000000002,441,537,118,882
2022,4,12,18,0,25.5,277,278,1,793
2022,4,12,19,0,24.5,276,280,7,642
2022,4,12,20,0,22.8,99,99,0,439
2022,4,12,21,0,20.400000000000002,118,120,6,209
2022,4,12,22,0,17.8,6,6,0,16
2022,4,12,23,0,17,0,0,0,0
2022,4,13,0,0,16.3,0,0,0,0
2022,4,13,1,0,16,0,0,0,0
2022,4,13,2,0,15.8,0,0,0,0
2022,4,13,3,0,15.5,0,0,0,0
2022,4,13,4,0,15.100000000000001,0,0,0,0
2022,4,13,5,0,14.600000000000001,0,0,0,0
2022,4,13,6,0,14.3,0,0,0,0
2022,4,13,7,0,13.9,0,0,0,0
2022,4,13,8,0,13.600000000000001,0,0,0,0
2022,4,13,9,0,13.3,0,0,0,0
2022,4,13,10,0,13.200000000000001,0,0,0,0
2022,4,13,11,0,14.5,23,23,0,55
2022,4,13,12,0,16,52,52,0,273
2022,4,13,13,0,17.2,136,136,0,496
2022,4,13,14,0,18.6,35,35,0,683
2022,4,13,15,0,19.6,226,226,0,805
2022,4,13,16,0,19.8,91,91,0,865
2022,4,13,17,0,19.900000000000002,116,116,0,853
2022,4,13,18,0,19.400000000000002,58,58,0,765
2022,4,13,19,0,18.6,135,135,0,613
2022,4,13,20,0,17.5,78,78,0,416
2022,4,13,21,0,16,20,20,0,195
2022,4,13,22,0,14.4,5,5,0,13
2022,4,13,23,0,14.3,0,0,0,0
2022,4,14,0,0,13.8,0,0,0,0
2022,4,14,1,0,13.8,0,0,0,0
2022,4,14,2,0,13.600000000000001,0,0,0,0
2022,4,14,3,0,13.200000000000001,0,0,0,0
2022,4,14,4,0,12.9,0,0,0,0
2022,4,14,5,0,12.600000000000001,0,0,0,0
2022,4,14,6,0,12.3,0,0,0,0
2022,4,14,7,0,12.200000000000001,0,0,0,0
2022,4,14,8,0,12,0,0,0,0
2022,4,14,9,0,11.9,0,0,0,0
2022,4,14,10,0,11.9,0,0,0,0
2022,4,14,11,0,13,10,10,0,50
2022,4,14,12,0,14.3,54,55,0,261
2022,4,14,13,0,15.5,21,21,0,483
2022,4,14,14,0,17,81,81,0,669
2022,4,14,15,0,18.400000000000002,226,226,0,800
2022,4,14,16,0,19.400000000000002,190,190,0,861
2022,4,14,17,0,19.8,133,133,0,849
2022,4,14,18,0,19.5,92,92,0,765
2022,4,14,19,0,18.7,150,150,0,615
2022,4,14,20,0,17.6,224,234,24,417
2022,4,14,21,0,16,107,108,4,195
2022,4,14,22,0,14.200000000000001,4,4,0,13
2022,4,14,23,0,13.700000000000001,0,0,0,0
2022,4,15,0,0,13,0,0,0,0
2022,4,15,1,0,12.4,0,0,0,0
2022,4,15,2,0,12.100000000000001,0,0,0,0
2022,4,15,3,0,11.600000000000001,0,0,0,0
2022,4,15,4,0,11.200000000000001,0,0,0,0
2022,4,15,5,0,10.8,0,0,0,0
2022,4,15,6,0,10.3,0,0,0,0
2022,4,15,7,0,9.700000000000001,0,0,0,0
2022,4,15,8,0,9.1,0,0,0,0
2022,4,15,9,0,8.8,0,0,0,0
2022,4,15,10,0,8.8,0,0,0,0
2022,4,15,11,0,11.3,34,34,1,55
2022,4,15,12,0,14,75,75,0,281
2022,4,15,13,0,16.900000000000002,199,200,3,511
2022,4,15,14,0,19.5,285,288,4,700
2022,4,15,15,0,20.900000000000002,396,428,43,826
2022,4,15,16,0,21.5,214,214,0,886
2022,4,15,17,0,21.8,394,407,15,869
2022,4,15,18,0,21.6,194,194,0,782
2022,4,15,19,0,21,176,176,0,632
2022,4,15,20,0,19.700000000000003,38,38,0,430
2022,4,15,21,0,17.1,46,46,0,200
2022,4,15,22,0,13.8,0,0,0,0
2022,4,15,23,0,13.200000000000001,0,0,0,0
2022,4,16,0,0,13.3,0,0,0,0
2022,4,16,1,0,13.3,0,0,0,0
2022,4,16,2,0,12.8,0,0,0,0
2022,4,16,3,0,12.600000000000001,0,0,0,0
2022,4,16,4,0,12.200000000000001,0,0,0,0
2022,4,16,5,0,11.600000000000001,0,0,0,0
2022,4,16,6,0,10.9,0,0,0,0
2022,4,16,7,0,10.3,0,0,0,0
2022,4,16,8,0,9.9,0,0,0,0
2022,4,16,9,0,9.5,0,0,0,0
2022,4,16,10,0,9.3,0,0,0,0
2022,4,16,11,0,11.8,34,34,1,52
2022,4,16,12,0,15.4,59,276,724,276
2022,4,16,13,0,18.2,74,505,867,505
2022,4,16,14,0,19.8,85,693,929,693
2022,4,16,15,0,20.900000000000002,449,587,181,824
2022,4,16,16,0,21.5,93,884,970,884
2022,4,16,17,0,21.8,95,867,957,867
2022,4,16,18,0,21.5,94,779,929,779
2022,4,16,19,0,20.6,91,626,872,626
2022,4,16,20,0,19.200000000000003,83,422,766,422
2022,4,16,21,0,16.6,63,192,548,192
2022,4,16,22,0,13.8,0,0,0,0
2022,4,16,23,0,13.3,0,0,0,0
2022,4,17,0,0,13.100000000000001,0,0,0,0
2022,4,17,1,0,13,0,0,0,0
2022,4,17,2,0,12.5,0,0,0,0
2022,4,17,3,0,11.9,0,0,0,0
2022,4,17,4,0,11.100000000000001,0,0,0,0
2022,4,17,5,0,10.700000000000001,0,0,0,0
2022,4,17,6,0,10.600000000000001,0,0,0,0
2022,4,17,7,0,10.600000000000001,0,0,0,0
