Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6710719,-,b'Salta',b'Argentina',-24.76,-65.39,-3,1293,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Clearsky GHI,Temperature,DHI,GHI,DNI
2019,6,25,0,20,0,15.9,0,0,0
2019,6,25,0,30,0,16,0,0,0
2019,6,25,0,40,0,16.1,0,0,0
2019,6,25,0,50,0,16.1,0,0,0
2019,6,25,1,0,0,16.2,0,0,0
2019,6,25,1,10,0,16.2,0,0,0
2019,6,25,1,20,0,16.1,0,0,0
2019,6,25,1,30,0,16.1,0,0,0
2019,6,25,1,40,0,16.1,0,0,0
2019,6,25,1,50,0,16,0,0,0
2019,6,25,2,0,0,16,0,0,0
2019,6,25,2,10,0,15.8,0,0,0
2019,6,25,2,20,0,15.700000000000001,0,0,0
2019,6,25,2,30,0,15.5,0,0,0
2019,6,25,2,40,0,15.4,0,0,0
2019,6,25,2,50,0,15.200000000000001,0,0,0
2019,6,25,3,0,0,15.100000000000001,0,0,0
2019,6,25,3,10,0,14.9,0,0,0
2019,6,25,3,20,0,14.700000000000001,0,0,0
2019,6,25,3,30,0,14.5,0,0,0
2019,6,25,3,40,0,14.200000000000001,0,0,0
2019,6,25,3,50,0,14,0,0,0
2019,6,25,4,0,0,13.8,0,0,0
2019,6,25,4,10,0,13.700000000000001,0,0,0
2019,6,25,4,20,0,13.5,0,0,0
2019,6,25,4,30,0,13.4,0,0,0
2019,6,25,4,40,0,13.200000000000001,0,0,0
2019,6,25,4,50,0,13,0,0,0
2019,6,25,5,0,0,12.9,0,0,0
2019,6,25,5,10,0,12.700000000000001,0,0,0
2019,6,25,5,20,0,12.600000000000001,0,0,0
2019,6,25,5,30,0,12.5,0,0,0
2019,6,25,5,40,0,12.3,0,0,0
2019,6,25,5,50,0,12.200000000000001,0,0,0
2019,6,25,6,0,0,12.100000000000001,0,0,0
2019,6,25,6,10,0,11.9,0,0,0
2019,6,25,6,20,0,11.700000000000001,0,0,0
2019,6,25,6,30,0,11.5,0,0,0
2019,6,25,6,40,0,11.3,0,0,0
2019,6,25,6,50,0,11.100000000000001,0,0,0
2019,6,25,7,0,0,10.9,0,0,0
2019,6,25,7,10,0,11.100000000000001,0,0,0
2019,6,25,7,20,0,11.200000000000001,0,0,0
2019,6,25,7,30,0,11.3,0,0,0
2019,6,25,7,40,0,11.4,0,0,0
2019,6,25,7,50,0,11.600000000000001,0,0,0
2019,6,25,8,0,0,11.700000000000001,0,0,0
2019,6,25,8,10,0,11.9,0,0,0
2019,6,25,8,20,23,12.100000000000001,11,11,0
2019,6,25,8,30,45,12.3,15,15,0
2019,6,25,8,40,71,12.5,31,31,0
2019,6,25,8,50,100,12.700000000000001,36,36,0
2019,6,25,9,0,131,12.8,34,34,0
2019,6,25,9,10,162,12.9,45,45,0
2019,6,25,9,20,194,12.9,51,194,600
2019,6,25,9,30,227,12.9,49,49,0
2019,6,25,9,40,258,12.9,89,89,0
2019,6,25,9,50,290,12.9,42,42,0
2019,6,25,10,0,321,12.9,12,12,0
2019,6,25,10,10,352,13,40,40,0
2019,6,25,10,20,381,13,15,15,0
2019,6,25,10,30,410,13.100000000000001,16,16,0
2019,6,25,10,40,436,13.200000000000001,18,18,0
2019,6,25,10,50,462,13.200000000000001,27,27,0
2019,6,25,11,0,489,13.3,32,32,0
2019,6,25,11,10,512,13.5,45,45,0
2019,6,25,11,20,534,13.700000000000001,44,44,0
2019,6,25,11,30,555,13.9,74,74,0
2019,6,25,11,40,574,14.100000000000001,64,64,0
2019,6,25,11,50,591,14.3,67,67,0
2019,6,25,12,0,609,14.5,95,95,0
2019,6,25,12,10,623,14.700000000000001,90,90,0
2019,6,25,12,20,636,15,72,72,0
2019,6,25,12,30,647,15.200000000000001,64,64,0
2019,6,25,12,40,656,15.4,62,62,0
2019,6,25,12,50,664,15.700000000000001,65,65,0
2019,6,25,13,0,669,15.9,31,31,0
2019,6,25,13,10,673,16,57,57,0
2019,6,25,13,20,674,16.1,30,30,0
2019,6,25,13,30,674,16.2,32,32,0
2019,6,25,13,40,673,16.3,30,30,0
2019,6,25,13,50,671,16.400000000000002,34,34,0
2019,6,25,14,0,665,16.5,30,30,0
2019,6,25,14,10,658,16.5,15,15,0
2019,6,25,14,20,649,16.400000000000002,29,29,0
2019,6,25,14,30,637,16.3,14,14,0
2019,6,25,14,40,623,16.3,13,13,0
2019,6,25,14,50,609,16.2,13,13,0
2019,6,25,15,0,592,16.2,49,49,0
2019,6,25,15,10,576,16,57,57,0
2019,6,25,15,20,557,15.8,44,44,0
2019,6,25,15,30,536,15.600000000000001,10,10,0
2019,6,25,15,40,511,15.4,19,19,0
2019,6,25,15,50,487,15.200000000000001,54,54,0
2019,6,25,16,0,462,15,13,13,0
2019,6,25,16,10,437,14.700000000000001,97,97,0
2019,6,25,16,20,409,14.4,7,7,0
2019,6,25,16,30,380,14.100000000000001,32,32,0
2019,6,25,16,40,350,13.8,83,83,0
2019,6,25,16,50,319,13.5,34,34,0
2019,6,25,17,0,288,13.200000000000001,31,31,0
2019,6,25,17,10,257,12.700000000000001,4,4,0
2019,6,25,17,20,224,12.200000000000001,98,111,48
2019,6,25,17,30,192,11.700000000000001,16,16,0
2019,6,25,17,40,160,11.200000000000001,72,81,46
2019,6,25,17,50,128,10.600000000000001,56,57,7
2019,6,25,18,0,97,10.100000000000001,44,45,7
2019,6,25,18,10,68,9.700000000000001,34,38,44
2019,6,25,18,20,42,9.3,22,25,47
2019,6,25,18,30,20,8.9,12,12,0
2019,6,25,18,40,0,8.4,0,0,0
2019,6,25,18,50,0,8,0,0,0
2019,6,25,19,0,0,7.6000000000000005,0,0,0
2019,6,25,19,10,0,7.5,0,0,0
2019,6,25,19,20,0,7.300000000000001,0,0,0
2019,6,25,19,30,0,7.1000000000000005,0,0,0
2019,6,25,19,40,0,7,0,0,0
2019,6,25,19,50,0,6.800000000000001,0,0,0
2019,6,25,20,0,0,6.7,0,0,0
2019,6,25,20,10,0,6.7,0,0,0
2019,6,25,20,20,0,6.7,0,0,0
2019,6,25,20,30,0,6.7,0,0,0
2019,6,25,20,40,0,6.7,0,0,0
2019,6,25,20,50,0,6.7,0,0,0
2019,6,25,21,0,0,6,0,0,0
2019,6,25,21,10,0,5.9,0,0,0
2019,6,25,21,20,0,5.9,0,0,0
2019,6,25,21,30,0,5.800000000000001,0,0,0
2019,6,25,21,40,0,5.800000000000001,0,0,0
2019,6,25,21,50,0,5.7,0,0,0
2019,6,25,22,0,0,5.7,0,0,0
2019,6,25,22,10,0,5.6000000000000005,0,0,0
2019,6,25,22,20,0,5.6000000000000005,0,0,0
2019,6,25,22,30,0,5.6000000000000005,0,0,0
2019,6,25,22,40,0,5.6000000000000005,0,0,0
2019,6,25,22,50,0,5.6000000000000005,0,0,0
2019,6,25,23,0,0,5.6000000000000005,0,0,0
2019,6,25,23,10,0,5.6000000000000005,0,0,0
2019,6,25,23,20,0,5.5,0,0,0
2019,6,25,23,30,0,5.5,0,0,0
2019,6,25,23,40,0,5.5,0,0,0
2019,6,25,23,50,0,5.4,0,0,0
2019,6,26,0,0,0,5.4,0,0,0
2019,6,26,0,10,0,5.300000000000001,0,0,0
2019,6,26,0,20,0,5.300000000000001,0,0,0
2019,6,26,0,30,0,5.300000000000001,0,0,0
2019,6,26,0,40,0,5.2,0,0,0
2019,6,26,0,50,0,5.2,0,0,0
2019,6,26,1,0,0,5.2,0,0,0
2019,6,26,1,10,0,5.2,0,0,0
2019,6,26,1,20,0,5.1000000000000005,0,0,0
2019,6,26,1,30,0,5.1000000000000005,0,0,0
2019,6,26,1,40,0,5.1000000000000005,0,0,0
2019,6,26,1,50,0,5,0,0,0
2019,6,26,2,0,0,5,0,0,0
2019,6,26,2,10,0,5,0,0,0
2019,6,26,2,20,0,5,0,0,0
2019,6,26,2,30,0,5,0,0,0
2019,6,26,2,40,0,5,0,0,0
2019,6,26,2,50,0,5,0,0,0
2019,6,26,3,0,0,4.9,0,0,0
2019,6,26,3,10,0,4.9,0,0,0
2019,6,26,3,20,0,4.9,0,0,0
2019,6,26,3,30,0,4.9,0,0,0
2019,6,26,3,40,0,4.9,0,0,0
2019,6,26,3,50,0,4.9,0,0,0
2019,6,26,4,0,0,4.9,0,0,0
2019,6,26,4,10,0,4.9,0,0,0
2019,6,26,4,20,0,4.9,0,0,0
2019,6,26,4,30,0,4.9,0,0,0
2019,6,26,4,40,0,4.9,0,0,0
2019,6,26,4,50,0,4.9,0,0,0
2019,6,26,5,0,0,4.9,0,0,0
2019,6,26,5,10,0,4.800000000000001,0,0,0
2019,6,26,5,20,0,4.800000000000001,0,0,0
2019,6,26,5,30,0,4.7,0,0,0
2019,6,26,5,40,0,4.7,0,0,0
2019,6,26,5,50,0,4.7,0,0,0
2019,6,26,6,0,0,4.6000000000000005,0,0,0
2019,6,26,6,10,0,4.6000000000000005,0,0,0
2019,6,26,6,20,0,4.5,0,0,0
2019,6,26,6,30,0,4.5,0,0,0
2019,6,26,6,40,0,4.4,0,0,0
2019,6,26,6,50,0,4.4,0,0,0
2019,6,26,7,0,0,4.3,0,0,0
2019,6,26,7,10,0,4.5,0,0,0
2019,6,26,7,20,0,4.7,0,0,0
2019,6,26,7,30,0,4.9,0,0,0
2019,6,26,7,40,0,5.1000000000000005,0,0,0
2019,6,26,7,50,0,5.300000000000001,0,0,0
2019,6,26,8,0,0,5.5,0,0,0
2019,6,26,8,10,0,6.2,0,0,0
2019,6,26,8,20,27,7,15,27,314
2019,6,26,8,30,52,7.800000000000001,21,52,432
2019,6,26,8,40,82,8.6,26,82,527
2019,6,26,8,50,114,9.4,31,114,597
2019,6,26,9,0,148,10.200000000000001,34,148,654
2019,6,26,9,10,182,10.9,38,182,700
2019,6,26,9,20,216,11.5,40,216,738
2019,6,26,9,30,250,12.200000000000001,43,250,770
2019,6,26,9,40,284,12.9,44,284,801
2019,6,26,9,50,318,13.600000000000001,46,318,824
2019,6,26,10,0,350,14.200000000000001,48,350,844
2019,6,26,10,10,382,14.8,50,382,862
2019,6,26,10,20,413,15.3,51,413,877
2019,6,26,10,30,443,15.9,52,443,891
2019,6,26,10,40,471,16.400000000000002,53,471,904
2019,6,26,10,50,498,17,54,498,915
2019,6,26,11,0,524,17.5,55,524,924
2019,6,26,11,10,549,17.900000000000002,56,549,933
2019,6,26,11,20,572,18.2,57,572,940
2019,6,26,11,30,594,18.6,58,594,947
2019,6,26,11,40,613,18.900000000000002,56,613,956
2019,6,26,11,50,631,19.3,56,631,961
2019,6,26,12,0,648,19.700000000000003,57,648,966
2019,6,26,12,10,663,19.900000000000002,57,663,970
2019,6,26,12,20,671,20.200000000000003,57,671,966
2019,6,26,12,30,682,20.400000000000002,58,682,968
2019,6,26,12,40,691,20.6,57,691,972
2019,6,26,12,50,698,20.900000000000002,57,698,974
2019,6,26,13,0,704,21.1,57,704,975
2019,6,26,13,10,708,21.200000000000003,58,708,976
2019,6,26,13,20,709,21.400000000000002,58,709,976
2019,6,26,13,30,709,21.5,58,709,976
2019,6,26,13,40,708,21.6,58,708,976
2019,6,26,13,50,704,21.700000000000003,58,704,975
2019,6,26,14,0,698,21.900000000000002,57,698,974
2019,6,26,14,10,690,21.900000000000002,57,690,972
2019,6,26,14,20,681,21.8,57,681,969
2019,6,26,14,30,670,21.8,57,670,967
2019,6,26,14,40,656,21.8,56,656,964
2019,6,26,14,50,638,21.8,56,638,953
2019,6,26,15,0,621,21.8,55,621,949
2019,6,26,15,10,603,21.6,55,603,944
2019,6,26,15,20,583,21.400000000000002,54,583,938
2019,6,26,15,30,562,21.200000000000003,53,562,931
2019,6,26,15,40,539,21,53,539,922
2019,6,26,15,50,514,20.8,52,514,914
2019,6,26,16,0,489,20.6,51,489,904
2019,6,26,16,10,461,20.200000000000003,50,461,894
2019,6,26,16,20,433,19.700000000000003,49,433,882
2019,6,26,16,30,404,19.3,48,404,868
2019,6,26,16,40,373,18.900000000000002,47,373,851
2019,6,26,16,50,341,18.400000000000002,46,341,833
2019,6,26,17,0,309,18,44,309,813
2019,6,26,17,10,276,17.1,42,276,789
2019,6,26,17,20,242,16.2,40,242,762
2019,6,26,17,30,209,15.3,38,209,729
2019,6,26,17,40,175,14.3,35,175,691
2019,6,26,17,50,141,13.4,32,141,645
2019,6,26,18,0,108,12.5,28,108,588
2019,6,26,18,10,77,12.100000000000001,24,77,517
2019,6,26,18,20,48,11.700000000000001,19,48,427
2019,6,26,18,30,24,11.4,13,24,312
2019,6,26,18,40,0,11,0,0,0
2019,6,26,18,50,0,10.600000000000001,0,0,0
2019,6,26,19,0,0,10.200000000000001,0,0,0
2019,6,26,19,10,0,10.200000000000001,0,0,0
2019,6,26,19,20,0,10.100000000000001,0,0,0
2019,6,26,19,30,0,10,0,0,0
2019,6,26,19,40,0,10,0,0,0
2019,6,26,19,50,0,9.9,0,0,0
2019,6,26,20,0,0,9.8,0,0,0
2019,6,26,20,10,0,9.8,0,0,0
2019,6,26,20,20,0,9.8,0,0,0
2019,6,26,20,30,0,9.8,0,0,0
2019,6,26,20,40,0,9.8,0,0,0
2019,6,26,20,50,0,9.8,0,0,0
2019,6,26,21,0,0,9.5,0,0,0
2019,6,26,21,10,0,9.4,0,0,0
2019,6,26,21,20,0,9.3,0,0,0
2019,6,26,21,30,0,9.3,0,0,0
2019,6,26,21,40,0,9.200000000000001,0,0,0
2019,6,26,21,50,0,9.1,0,0,0
2019,6,26,22,0,0,9.1,0,0,0
2019,6,26,22,10,0,9,0,0,0
2019,6,26,22,20,0,8.9,0,0,0
2019,6,26,22,30,0,8.8,0,0,0
2019,6,26,22,40,0,8.700000000000001,0,0,0
2019,6,26,22,50,0,8.6,0,0,0
2019,6,26,23,0,0,8.5,0,0,0
2019,6,26,23,10,0,8.4,0,0,0
2019,6,26,23,20,0,8.4,0,0,0
2019,6,26,23,30,0,8.4,0,0,0
2019,6,26,23,40,0,8.3,0,0,0
2019,6,26,23,50,0,8.3,0,0,0
2019,6,27,0,0,0,8.3,0,0,0
2019,6,27,0,10,0,8.200000000000001,0,0,0
2019,6,27,0,20,0,8.200000000000001,0,0,0
2019,6,27,0,30,0,8.1,0,0,0
2019,6,27,0,40,0,8,0,0,0
2019,6,27,0,50,0,8,0,0,0
2019,6,27,1,0,0,7.9,0,0,0
2019,6,27,1,10,0,7.9,0,0,0
2019,6,27,1,20,0,7.800000000000001,0,0,0
2019,6,27,1,30,0,7.7,0,0,0
2019,6,27,1,40,0,7.6000000000000005,0,0,0
2019,6,27,1,50,0,7.6000000000000005,0,0,0
2019,6,27,2,0,0,7.5,0,0,0
2019,6,27,2,10,0,7.5,0,0,0
2019,6,27,2,20,0,7.4,0,0,0
2019,6,27,2,30,0,7.4,0,0,0
2019,6,27,2,40,0,7.4,0,0,0
2019,6,27,2,50,0,7.300000000000001,0,0,0
2019,6,27,3,0,0,7.300000000000001,0,0,0
2019,6,27,3,10,0,7.300000000000001,0,0,0
2019,6,27,3,20,0,7.300000000000001,0,0,0
2019,6,27,3,30,0,7.300000000000001,0,0,0
2019,6,27,3,40,0,7.300000000000001,0,0,0
2019,6,27,3,50,0,7.300000000000001,0,0,0
2019,6,27,4,0,0,7.4,0,0,0
2019,6,27,4,10,0,7.4,0,0,0
2019,6,27,4,20,0,7.4,0,0,0
2019,6,27,4,30,0,7.4,0,0,0
2019,6,27,4,40,0,7.4,0,0,0
2019,6,27,4,50,0,7.4,0,0,0
2019,6,27,5,0,0,7.4,0,0,0
2019,6,27,5,10,0,7.5,0,0,0
2019,6,27,5,20,0,7.5,0,0,0
2019,6,27,5,30,0,7.5,0,0,0
2019,6,27,5,40,0,7.5,0,0,0
2019,6,27,5,50,0,7.5,0,0,0
2019,6,27,6,0,0,7.5,0,0,0
2019,6,27,6,10,0,7.5,0,0,0
2019,6,27,6,20,0,7.5,0,0,0
2019,6,27,6,30,0,7.5,0,0,0
2019,6,27,6,40,0,7.5,0,0,0
2019,6,27,6,50,0,7.5,0,0,0
2019,6,27,7,0,0,7.5,0,0,0
2019,6,27,7,10,0,7.7,0,0,0
2019,6,27,7,20,0,7.9,0,0,0
2019,6,27,7,30,0,8.1,0,0,0
2019,6,27,7,40,0,8.3,0,0,0
2019,6,27,7,50,0,8.5,0,0,0
2019,6,27,8,0,0,8.700000000000001,0,0,0
2019,6,27,8,10,0,9.600000000000001,0,0,0
2019,6,27,8,20,27,10.5,12,12,0
2019,6,27,8,30,52,11.4,24,28,60
2019,6,27,8,40,82,12.3,35,46,105
2019,6,27,8,50,114,13.200000000000001,48,68,144
2019,6,27,9,0,148,14,60,91,181
2019,6,27,9,10,182,14.8,57,139,397
2019,6,27,9,20,216,15.600000000000001,76,152,317
2019,6,27,9,30,250,16.400000000000002,70,199,479
2019,6,27,9,40,284,17.2,96,207,373
2019,6,27,9,50,317,18,77,264,567
2019,6,27,10,0,350,18.8,44,350,856
2019,6,27,10,10,382,19.400000000000002,45,382,873
2019,6,27,10,20,412,20,46,412,888
2019,6,27,10,30,442,20.6,47,442,901
2019,6,27,10,40,471,21.3,48,471,913
2019,6,27,10,50,498,21.900000000000002,49,498,923
2019,6,27,11,0,524,22.5,50,524,932
2019,6,27,11,10,548,22.900000000000002,51,548,940
2019,6,27,11,20,571,23.3,52,571,948
2019,6,27,11,30,593,23.700000000000003,52,593,954
2019,6,27,11,40,608,24,52,608,954
2019,6,27,11,50,626,24.400000000000002,52,626,959
2019,6,27,12,0,642,24.8,53,642,963
2019,6,27,12,10,657,25.1,53,657,967
2019,6,27,12,20,670,25.3,53,670,970
2019,6,27,12,30,681,25.6,54,681,973
2019,6,27,12,40,691,25.8,55,691,974
2019,6,27,12,50,698,26.1,55,698,976
2019,6,27,13,0,704,26.3,55,704,977
2019,6,27,13,10,708,26.400000000000002,56,708,978
2019,6,27,13,20,710,26.5,56,710,979
2019,6,27,13,30,710,26.6,56,710,979
2019,6,27,13,40,708,26.700000000000003,56,708,978
2019,6,27,13,50,704,26.8,56,704,978
2019,6,27,14,0,698,26.900000000000002,55,698,976
2019,6,27,14,10,691,26.8,242,534,447
2019,6,27,14,20,681,26.8,211,555,533
2019,6,27,14,30,670,26.700000000000003,296,398,160
2019,6,27,14,40,656,26.700000000000003,288,411,197
2019,6,27,14,50,641,26.6,275,423,243
2019,6,27,15,0,625,26.6,190,504,525
2019,6,27,15,10,606,26.400000000000002,50,606,955
2019,6,27,15,20,587,26.200000000000003,50,587,950
2019,6,27,15,30,565,26,49,565,943
2019,6,27,15,40,542,25.8,47,542,937
2019,6,27,15,50,517,25.700000000000003,47,517,929
2019,6,27,16,0,491,25.5,46,491,920
2019,6,27,16,10,464,25,45,464,910
2019,6,27,16,20,436,24.6,44,436,898
2019,6,27,16,30,406,24.1,43,406,885
2019,6,27,16,40,376,23.6,44,376,867
2019,6,27,16,50,345,23.200000000000003,42,345,850
2019,6,27,17,0,312,22.700000000000003,41,312,830
2019,6,27,17,10,279,21.8,39,279,807
2019,6,27,17,20,245,20.8,37,245,781
2019,6,27,17,30,211,19.900000000000002,35,211,750
2019,6,27,17,40,178,18.900000000000002,34,178,708
2019,6,27,17,50,144,17.900000000000002,31,144,662
2019,6,27,18,0,111,17,28,111,607
2019,6,27,18,10,79,16.6,23,79,537
2019,6,27,18,20,50,16.2,19,50,449
2019,6,27,18,30,25,15.8,13,25,334
2019,6,27,18,40,0,15.3,0,0,0
2019,6,27,18,50,0,14.9,0,0,0
2019,6,27,19,0,0,14.5,0,0,0
2019,6,27,19,10,0,14.4,0,0,0
2019,6,27,19,20,0,14.3,0,0,0
2019,6,27,19,30,0,14.200000000000001,0,0,0
2019,6,27,19,40,0,14.100000000000001,0,0,0
2019,6,27,19,50,0,14,0,0,0
2019,6,27,20,0,0,13.9,0,0,0
2019,6,27,20,10,0,13.9,0,0,0
2019,6,27,20,20,0,13.9,0,0,0
2019,6,27,20,30,0,13.9,0,0,0
2019,6,27,20,40,0,13.9,0,0,0
2019,6,27,20,50,0,13.9,0,0,0
2019,6,27,21,0,0,13.600000000000001,0,0,0
2019,6,27,21,10,0,13.600000000000001,0,0,0
2019,6,27,21,20,0,13.5,0,0,0
2019,6,27,21,30,0,13.5,0,0,0
2019,6,27,21,40,0,13.5,0,0,0
2019,6,27,21,50,0,13.5,0,0,0
2019,6,27,22,0,0,13.5,0,0,0
2019,6,27,22,10,0,13.4,0,0,0
2019,6,27,22,20,0,13.4,0,0,0
2019,6,27,22,30,0,13.3,0,0,0
2019,6,27,22,40,0,13.3,0,0,0
2019,6,27,22,50,0,13.200000000000001,0,0,0
2019,6,27,23,0,0,13.200000000000001,0,0,0
2019,6,27,23,10,0,13.100000000000001,0,0,0
2019,6,27,23,20,0,13,0,0,0
2019,6,27,23,30,0,12.9,0,0,0
2019,6,27,23,40,0,12.9,0,0,0
2019,6,27,23,50,0,12.8,0,0,0
2019,6,28,0,0,0,12.700000000000001,0,0,0
2019,6,28,0,10,0,12.600000000000001,0,0,0
2019,6,28,0,20,0,12.5,0,0,0
2019,6,28,0,30,0,12.4,0,0,0
2019,6,28,0,40,0,12.3,0,0,0
2019,6,28,0,50,0,12.200000000000001,0,0,0
2019,6,28,1,0,0,12.100000000000001,0,0,0
2019,6,28,1,10,0,12,0,0,0
2019,6,28,1,20,0,11.9,0,0,0
2019,6,28,1,30,0,11.9,0,0,0
2019,6,28,1,40,0,11.8,0,0,0
2019,6,28,1,50,0,11.700000000000001,0,0,0
2019,6,28,2,0,0,11.700000000000001,0,0,0
2019,6,28,2,10,0,11.600000000000001,0,0,0
2019,6,28,2,20,0,11.5,0,0,0
2019,6,28,2,30,0,11.5,0,0,0
2019,6,28,2,40,0,11.4,0,0,0
2019,6,28,2,50,0,11.4,0,0,0
2019,6,28,3,0,0,11.3,0,0,0
2019,6,28,3,10,0,11.200000000000001,0,0,0
2019,6,28,3,20,0,11.200000000000001,0,0,0
2019,6,28,3,30,0,11.100000000000001,0,0,0
2019,6,28,3,40,0,11,0,0,0
2019,6,28,3,50,0,11,0,0,0
2019,6,28,4,0,0,10.9,0,0,0
2019,6,28,4,10,0,10.8,0,0,0
2019,6,28,4,20,0,10.8,0,0,0
2019,6,28,4,30,0,10.700000000000001,0,0,0
2019,6,28,4,40,0,10.700000000000001,0,0,0
2019,6,28,4,50,0,10.600000000000001,0,0,0
2019,6,28,5,0,0,10.600000000000001,0,0,0
2019,6,28,5,10,0,10.600000000000001,0,0,0
2019,6,28,5,20,0,10.600000000000001,0,0,0
2019,6,28,5,30,0,10.700000000000001,0,0,0
2019,6,28,5,40,0,10.700000000000001,0,0,0
2019,6,28,5,50,0,10.700000000000001,0,0,0
2019,6,28,6,0,0,10.8,0,0,0
2019,6,28,6,10,0,10.9,0,0,0
2019,6,28,6,20,0,11,0,0,0
2019,6,28,6,30,0,11.100000000000001,0,0,0
2019,6,28,6,40,0,11.100000000000001,0,0,0
2019,6,28,6,50,0,11.200000000000001,0,0,0
2019,6,28,7,0,0,11.3,0,0,0
2019,6,28,7,10,0,11.600000000000001,0,0,0
2019,6,28,7,20,0,11.9,0,0,0
2019,6,28,7,30,0,12.200000000000001,0,0,0
2019,6,28,7,40,0,12.4,0,0,0
2019,6,28,7,50,0,12.700000000000001,0,0,0
2019,6,28,8,0,0,13,0,0,0
2019,6,28,8,10,0,13.700000000000001,0,0,0
2019,6,28,8,20,27,14.5,17,17,0
2019,6,28,8,30,52,15.200000000000001,24,28,62
2019,6,28,8,40,82,15.9,35,48,119
2019,6,28,8,50,114,16.7,47,70,162
2019,6,28,9,0,148,17.400000000000002,55,101,268
2019,6,28,9,10,182,18.1,61,133,351
2019,6,28,9,20,216,18.900000000000002,67,164,410
2019,6,28,9,30,250,19.6,39,250,786
2019,6,28,9,40,284,20.3,41,284,813
2019,6,28,9,50,318,21.1,43,318,835
2019,6,28,10,0,350,21.8,44,350,855
2019,6,28,10,10,382,22.400000000000002,46,382,872
2019,6,28,10,20,413,23,47,413,887
2019,6,28,10,30,443,23.5,48,443,900
2019,6,28,10,40,471,24.1,50,471,911
2019,6,28,10,50,499,24.700000000000003,51,499,921
2019,6,28,11,0,525,25.3,52,525,930
2019,6,28,11,10,545,25.700000000000003,53,545,931
2019,6,28,11,20,568,26.200000000000003,54,568,938
2019,6,28,11,30,590,26.6,54,590,945
2019,6,28,11,40,610,27,57,610,947
2019,6,28,11,50,628,27.5,58,628,952
2019,6,28,12,0,645,27.900000000000002,59,645,957
2019,6,28,12,10,660,28.1,59,660,961
2019,6,28,12,20,672,28.3,59,672,964
2019,6,28,12,30,684,28.5,60,684,967
2019,6,28,12,40,693,28.700000000000003,63,693,965
2019,6,28,12,50,697,28.900000000000002,63,697,961
2019,6,28,13,0,702,29.1,64,702,962
2019,6,28,13,10,706,29.1,64,706,963
2019,6,28,13,20,708,29.200000000000003,64,708,964
2019,6,28,13,30,708,29.200000000000003,64,708,964
2019,6,28,13,40,706,29.200000000000003,65,706,961
2019,6,28,13,50,702,29.3,65,702,960
2019,6,28,14,0,697,29.3,65,697,959
2019,6,28,14,10,689,29.200000000000003,64,689,957
2019,6,28,14,20,676,29.1,64,676,949
2019,6,28,14,30,665,29,64,665,946
2019,6,28,14,40,651,28.900000000000002,66,651,937
2019,6,28,14,50,636,28.8,66,636,933
2019,6,28,15,0,620,28.700000000000003,65,620,928
2019,6,28,15,10,602,28.5,64,602,923
2019,6,28,15,20,582,28.200000000000003,63,582,916
2019,6,28,15,30,561,28,63,561,909
2019,6,28,15,40,535,27.700000000000003,63,535,893
2019,6,28,15,50,510,27.5,62,510,884
2019,6,28,16,0,485,27.3,61,485,874
2019,6,28,16,10,458,26.8,59,458,862
2019,6,28,16,20,429,26.3,58,429,849
2019,6,28,16,30,400,25.900000000000002,56,400,835
2019,6,28,16,40,369,25.400000000000002,55,369,815
2019,6,28,16,50,336,24.900000000000002,53,336,792
2019,6,28,17,0,304,24.400000000000002,51,304,770
2019,6,28,17,10,271,23.400000000000002,49,271,745
2019,6,28,17,20,238,22.5,46,238,716
2019,6,28,17,30,205,21.5,44,205,682
2019,6,28,17,40,171,20.5,41,171,639
2019,6,28,17,50,138,19.5,37,138,590
2019,6,28,18,0,106,18.5,32,106,530
2019,6,28,18,10,75,18.2,27,75,457
2019,6,28,18,20,47,17.900000000000002,21,47,361
2019,6,28,18,30,23,17.6,14,23,243
2019,6,28,18,40,0,17.3,0,0,0
2019,6,28,18,50,0,17,0,0,0
2019,6,28,19,0,0,16.7,0,0,0
2019,6,28,19,10,0,16.6,0,0,0
2019,6,28,19,20,0,16.6,0,0,0
2019,6,28,19,30,0,16.5,0,0,0
2019,6,28,19,40,0,16.5,0,0,0
2019,6,28,19,50,0,16.400000000000002,0,0,0
2019,6,28,20,0,0,16.400000000000002,0,0,0
