Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6707035,-,b'Salta',b'Argentina',-24.72,-65.41,0,1230,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Temperature,DNI,GHI,DHI,Clearsky GHI
2019,2,27,9,0,15.5,0,0,0,0
2019,2,27,9,30,15.600000000000001,0,0,0,0
2019,2,27,10,0,15.8,0,0,0,0
2019,2,27,10,30,16.7,120,26,21,26
2019,2,27,11,0,17.6,411,119,52,119
2019,2,27,11,30,18.900000000000002,588,237,73,237
2019,2,27,12,0,20.3,0,92,92,362
2019,2,27,12,30,21.700000000000003,26,204,191,486
2019,2,27,13,0,23.1,7,182,178,605
2019,2,27,13,30,24,0,132,132,712
2019,2,27,14,0,24.8,0,83,83,808
2019,2,27,14,30,25.3,0,67,67,889
2019,2,27,15,0,25.8,0,97,97,948
2019,2,27,15,30,26.1,17,296,280,996
2019,2,27,16,0,26.3,15,241,228,1021
2019,2,27,16,30,26.400000000000002,0,120,120,1031
2019,2,27,17,0,26.400000000000002,18,307,290,1021
2019,2,27,17,30,26.200000000000003,18,304,287,995
2019,2,27,18,0,25.900000000000002,20,330,312,947
2019,2,27,18,30,25.400000000000002,11,201,192,883
2019,2,27,19,0,24.8,21,302,286,803
2019,2,27,19,30,24.200000000000003,3,150,148,711
2019,2,27,20,0,23.6,4,166,163,604
2019,2,27,20,30,22.8,0,64,64,491
2019,2,27,21,0,22.1,0,60,60,368
2019,2,27,21,30,21.200000000000003,10,114,111,248
2019,2,27,22,0,20.400000000000002,271,133,80,133
2019,2,27,22,30,20,0,25,25,39
2019,2,27,23,0,19.6,0,0,0,0
2019,2,27,23,30,19.6,0,0,0,0
2019,2,28,0,0,19.200000000000003,0,0,0,0
2019,2,28,0,30,19.1,0,0,0,0
2019,2,28,1,0,18.900000000000002,0,0,0,0
2019,2,28,1,30,18.7,0,0,0,0
2019,2,28,2,0,18.6,0,0,0,0
2019,2,28,2,30,18.400000000000002,0,0,0,0
2019,2,28,3,0,18.3,0,0,0,0
2019,2,28,3,30,18.1,0,0,0,0
2019,2,28,4,0,18,0,0,0,0
2019,2,28,4,30,17.8,0,0,0,0
2019,2,28,5,0,17.6,0,0,0,0
2019,2,28,5,30,17.400000000000002,0,0,0,0
2019,2,28,6,0,17.2,0,0,0,0
2019,2,28,6,30,17.1,0,0,0,0
2019,2,28,7,0,17,0,0,0,0
2019,2,28,7,30,16.8,0,0,0,0
2019,2,28,8,0,16.7,0,0,0,0
2019,2,28,8,30,16.5,0,0,0,0
2019,2,28,9,0,16.3,0,0,0,0
2019,2,28,9,30,16.6,0,0,0,0
2019,2,28,10,0,16.900000000000002,0,0,0,0
2019,2,28,10,30,18.6,91,24,20,24
2019,2,28,11,0,20.200000000000003,388,115,52,115
2019,2,28,11,30,21.5,570,231,74,231
2019,2,28,12,0,22.900000000000002,696,356,87,356
2019,2,28,12,30,23.900000000000002,772,479,98,479
2019,2,28,13,0,24.900000000000002,831,597,105,597
2019,2,28,13,30,25.6,870,706,112,706
2019,2,28,14,0,26.400000000000002,899,802,118,802
2019,2,28,14,30,26.900000000000002,918,883,123,883
2019,2,28,15,0,27.5,947,953,118,953
2019,2,28,15,30,27.8,955,1001,120,1001
2019,2,28,16,0,28,951,1030,128,1030
2019,2,28,16,30,28,952,1040,129,1040
2019,2,28,17,0,28,941,1029,134,1029
2019,2,28,17,30,27.700000000000003,936,1003,132,1003
2019,2,28,18,0,27.5,216,672,479,960
2019,2,28,18,30,27.1,924,898,118,898
2019,2,28,19,0,26.700000000000003,892,816,119,816
2019,2,28,19,30,26.3,866,724,114,724
2019,2,28,20,0,25.8,824,619,110,619
2019,2,28,20,30,25,774,505,101,505
2019,2,28,21,0,24.3,9,148,145,384
2019,2,28,21,30,23.1,0,81,81,262
2019,2,28,22,0,22,450,144,58,144
2019,2,28,22,30,21.3,1,25,25,44
2019,2,28,23,0,20.6,0,0,0,0
2019,2,28,23,30,20.6,0,0,0,0
2019,3,1,0,0,19.8,0,0,0,0
2019,3,1,0,30,19.3,0,0,0,0
2019,3,1,1,0,18.900000000000002,0,0,0,0
2019,3,1,1,30,18.8,0,0,0,0
2019,3,1,2,0,18.7,0,0,0,0
2019,3,1,2,30,18.5,0,0,0,0
2019,3,1,3,0,18.400000000000002,0,0,0,0
2019,3,1,3,30,18.2,0,0,0,0
2019,3,1,4,0,18,0,0,0,0
2019,3,1,4,30,17.8,0,0,0,0
2019,3,1,5,0,17.6,0,0,0,0
2019,3,1,5,30,17.5,0,0,0,0
2019,3,1,6,0,17.400000000000002,0,0,0,0
2019,3,1,6,30,17.3,0,0,0,0
2019,3,1,7,0,17.3,0,0,0,0
2019,3,1,7,30,17.3,0,0,0,0
2019,3,1,8,0,17.3,0,0,0,0
2019,3,1,8,30,17.3,0,0,0,0
2019,3,1,9,0,17.3,0,0,0,0
2019,3,1,9,30,17.7,0,0,0,0
2019,3,1,10,0,18.1,0,0,0,0
2019,3,1,10,30,20,139,25,19,25
2019,3,1,11,0,21.8,435,117,48,117
2019,3,1,11,30,23.400000000000002,613,235,67,235
2019,3,1,12,0,25.1,0,78,78,359
2019,3,1,12,30,26.1,2,149,148,482
2019,3,1,13,0,27.1,72,311,268,600
2019,3,1,13,30,27.900000000000002,886,709,106,709
2019,3,1,14,0,28.700000000000003,914,806,112,806
2019,3,1,14,30,29.3,935,890,117,890
2019,3,1,15,0,29.900000000000002,968,959,107,959
2019,3,1,15,30,30.3,975,1007,109,1007
2019,3,1,16,0,30.6,977,1037,113,1037
2019,3,1,16,30,30.700000000000003,158,673,523,1047
2019,3,1,17,0,30.900000000000002,220,726,517,1036
2019,3,1,17,30,30.700000000000003,47,479,435,1008
2019,3,1,18,0,30.6,126,587,474,959
2019,3,1,18,30,30.200000000000003,76,482,418,895
2019,3,1,19,0,29.8,102,471,392,813
2019,3,1,19,30,29.200000000000003,860,719,115,719
2019,3,1,20,0,28.700000000000003,818,614,110,614
2019,3,1,20,30,27.8,766,499,101,499
2019,3,1,21,0,27,694,378,91,378
2019,3,1,21,30,25.5,590,255,77,255
2019,3,1,22,0,24.1,129,95,71,137
2019,3,1,22,30,23.3,164,40,28,40
2019,3,1,23,0,22.6,0,0,0,0
2019,3,1,23,30,22.6,0,0,0,0
2019,3,2,0,0,22.1,0,0,0,0
2019,3,2,0,30,21.900000000000002,0,0,0,0
2019,3,2,1,0,21.700000000000003,0,0,0,0
2019,3,2,1,30,21.6,0,0,0,0
2019,3,2,2,0,21.400000000000002,0,0,0,0
2019,3,2,2,30,21.400000000000002,0,0,0,0
2019,3,2,3,0,21.400000000000002,0,0,0,0
2019,3,2,3,30,21.200000000000003,0,0,0,0
2019,3,2,4,0,21,0,0,0,0
2019,3,2,4,30,20.700000000000003,0,0,0,0
2019,3,2,5,0,20.400000000000002,0,0,0,0
2019,3,2,5,30,20.200000000000003,0,0,0,0
2019,3,2,6,0,20,0,0,0,0
2019,3,2,6,30,19.900000000000002,0,0,0,0
2019,3,2,7,0,19.8,0,0,0,0
2019,3,2,7,30,19.700000000000003,0,0,0,0
2019,3,2,8,0,19.6,0,0,0,0
2019,3,2,8,30,19.6,0,0,0,0
2019,3,2,9,0,19.700000000000003,0,0,0,0
2019,3,2,9,30,20.1,0,0,0,0
2019,3,2,10,0,20.5,0,0,0,0
2019,3,2,10,30,22.400000000000002,100,22,18,22
2019,3,2,11,0,24.3,384,110,50,110
2019,3,2,11,30,25.5,565,225,71,225
2019,3,2,12,0,26.8,676,347,87,347
2019,3,2,12,30,27.400000000000002,753,468,99,468
2019,3,2,13,0,28.1,803,582,109,582
2019,3,2,13,30,28.5,843,690,117,690
2019,3,2,14,0,28.900000000000002,864,782,127,782
2019,3,2,14,30,29,885,863,132,863
2019,3,2,15,0,29.200000000000003,938,937,113,937
2019,3,2,15,30,29.3,948,986,115,986
2019,3,2,16,0,29.400000000000002,949,1014,119,1014
2019,3,2,16,30,29.400000000000002,952,1026,119,1026
2019,3,2,17,0,29.400000000000002,946,1018,122,1018
2019,3,2,17,30,29.200000000000003,940,992,121,992
2019,3,2,18,0,29,386,765,422,943
2019,3,2,18,30,28.6,314,685,421,881
2019,3,2,19,0,28.3,5,154,150,797
2019,3,2,19,30,27.8,0,52,52,706
2019,3,2,20,0,27.3,164,396,296,597
2019,3,2,20,30,26.700000000000003,1,149,149,484
2019,3,2,21,0,26.1,197,259,177,362
2019,3,2,21,30,25.1,0,54,54,242
2019,3,2,22,0,24.1,0,44,44,127
2019,3,2,22,30,23.6,0,17,17,34
2019,3,2,23,0,23.1,0,0,0,0
2019,3,2,23,30,23.1,0,0,0,0
2019,3,3,0,0,22.6,0,0,0,0
2019,3,3,0,30,22.400000000000002,0,0,0,0
2019,3,3,1,0,22.200000000000003,0,0,0,0
2019,3,3,1,30,22.1,0,0,0,0
2019,3,3,2,0,21.900000000000002,0,0,0,0
2019,3,3,2,30,21.700000000000003,0,0,0,0
2019,3,3,3,0,21.5,0,0,0,0
2019,3,3,3,30,21.400000000000002,0,0,0,0
2019,3,3,4,0,21.200000000000003,0,0,0,0
2019,3,3,4,30,21.1,0,0,0,0
2019,3,3,5,0,21,0,0,0,0
2019,3,3,5,30,20.8,0,0,0,0
2019,3,3,6,0,20.6,0,0,0,0
2019,3,3,6,30,20.5,0,0,0,0
2019,3,3,7,0,20.400000000000002,0,0,0,0
2019,3,3,7,30,20.3,0,0,0,0
2019,3,3,8,0,20.1,0,0,0,0
2019,3,3,8,30,19.8,0,0,0,0
2019,3,3,9,0,19.5,0,0,0,0
2019,3,3,9,30,19.8,0,0,0,0
2019,3,3,10,0,20.1,0,0,0,0
2019,3,3,10,30,21.900000000000002,76,20,17,20
2019,3,3,11,0,23.700000000000003,351,107,52,107
2019,3,3,11,30,25.1,530,220,76,220
2019,3,3,12,0,26.6,656,342,91,342
2019,3,3,12,30,27.700000000000003,734,463,104,463
2019,3,3,13,0,28.8,792,578,112,578
2019,3,3,13,30,29.6,833,685,120,685
2019,3,3,14,0,30.400000000000002,861,779,128,779
2019,3,3,14,30,30.8,882,859,133,859
2019,3,3,15,0,31.3,899,923,135,923
2019,3,3,15,30,31.6,99,571,480,971
2019,3,3,16,0,31.8,891,994,155,994
2019,3,3,16,30,31.8,892,1005,156,1005
2019,3,3,17,0,31.900000000000002,870,991,169,991
2019,3,3,17,30,31.6,861,963,167,963
2019,3,3,18,0,31.200000000000003,122,578,470,916
2019,3,3,18,30,30.8,20,315,298,854
2019,3,3,19,0,30.3,87,449,382,766
2019,3,3,19,30,29.700000000000003,288,536,336,675
2019,3,3,20,0,29,83,333,283,571
2019,3,3,20,30,28.200000000000003,0,58,58,460
2019,3,3,21,0,27.400000000000002,0,91,91,342
2019,3,3,21,30,26.6,58,135,118,226
2019,3,3,22,0,25.700000000000003,32,72,66,117
2019,3,3,22,30,25.1,55,29,25,29
2019,3,3,23,0,24.6,0,0,0,0
2019,3,3,23,30,24.6,0,0,0,0
2019,3,4,0,0,23.8,0,0,0,0
2019,3,4,0,30,23.400000000000002,0,0,0,0
2019,3,4,1,0,23.1,0,0,0,0
2019,3,4,1,30,22.8,0,0,0,0
2019,3,4,2,0,22.5,0,0,0,0
2019,3,4,2,30,22,0,0,0,0
2019,3,4,3,0,21.6,0,0,0,0
2019,3,4,3,30,20.900000000000002,0,0,0,0
2019,3,4,4,0,20.3,0,0,0,0
2019,3,4,4,30,19.8,0,0,0,0
2019,3,4,5,0,19.3,0,0,0,0
2019,3,4,5,30,19,0,0,0,0
2019,3,4,6,0,18.6,0,0,0,0
2019,3,4,6,30,18.3,0,0,0,0
2019,3,4,7,0,18,0,0,0,0
2019,3,4,7,30,17.7,0,0,0,0
2019,3,4,8,0,17.5,0,0,0,0
2019,3,4,8,30,17.3,0,0,0,0
2019,3,4,9,0,17.2,0,0,0,0
2019,3,4,9,30,17.7,0,0,0,0
2019,3,4,10,0,18.3,0,0,0,0
2019,3,4,10,30,20.900000000000002,203,23,15,23
2019,3,4,11,0,23.5,524,119,39,119
2019,3,4,11,30,25.5,692,240,55,240
2019,3,4,12,0,27.6,797,369,65,369
2019,3,4,12,30,29.400000000000002,864,494,74,494
2019,3,4,13,0,31.200000000000003,909,612,80,612
2019,3,4,13,30,32.1,943,722,85,722
2019,3,4,14,0,33,966,818,89,818
2019,3,4,14,30,33.6,982,899,92,899
2019,3,4,15,0,34.1,994,964,94,964
2019,3,4,15,30,34.4,1000,1012,96,1012
2019,3,4,16,0,34.6,1000,1039,100,1039
2019,3,4,16,30,34.6,997,1047,100,1047
2019,3,4,17,0,34.5,989,1036,104,1036
2019,3,4,17,30,34.2,979,1005,103,1005
2019,3,4,18,0,33.9,963,956,103,956
2019,3,4,18,30,33.4,946,890,100,890
2019,3,4,19,0,32.9,920,809,100,809
2019,3,4,19,30,32.1,117,424,343,714
2019,3,4,20,0,31.400000000000002,5,172,169,607
2019,3,4,20,30,30.3,0,102,102,492
2019,3,4,21,0,29.200000000000003,23,162,153,369
2019,3,4,21,30,27.6,12,109,105,247
2019,3,4,22,0,26.1,2,62,62,129
2019,3,4,22,30,25.3,72,26,22,34
2019,3,4,23,0,24.6,0,0,0,0
2019,3,4,23,30,24.6,0,0,0,0
2019,3,5,0,0,24,0,0,0,0
2019,3,5,0,30,23.8,0,0,0,0
2019,3,5,1,0,23.6,0,0,0,0
2019,3,5,1,30,23.400000000000002,0,0,0,0
2019,3,5,2,0,23.200000000000003,0,0,0,0
2019,3,5,2,30,23.1,0,0,0,0
2019,3,5,3,0,23,0,0,0,0
2019,3,5,3,30,22.8,0,0,0,0
2019,3,5,4,0,22.700000000000003,0,0,0,0
2019,3,5,4,30,22.5,0,0,0,0
2019,3,5,5,0,22.3,0,0,0,0
2019,3,5,5,30,22.1,0,0,0,0
2019,3,5,6,0,21.900000000000002,0,0,0,0
2019,3,5,6,30,21.700000000000003,0,0,0,0
2019,3,5,7,0,21.5,0,0,0,0
2019,3,5,7,30,21.400000000000002,0,0,0,0
2019,3,5,8,0,21.200000000000003,0,0,0,0
2019,3,5,8,30,21,0,0,0,0
2019,3,5,9,0,20.8,0,0,0,0
2019,3,5,9,30,20.900000000000002,0,0,0,0
2019,3,5,10,0,21.1,0,0,0,0
2019,3,5,10,30,22.400000000000002,139,20,15,20
2019,3,5,11,0,23.700000000000003,451,109,41,109
2019,3,5,11,30,25,627,224,57,224
2019,3,5,12,0,26.3,739,348,68,348
2019,3,5,12,30,27.5,812,471,77,471
2019,3,5,13,0,28.700000000000003,10,194,188,589
2019,3,5,13,30,29.5,4,159,156,695
2019,3,5,14,0,30.3,922,790,96,790
2019,3,5,14,30,30.700000000000003,940,870,100,870
2019,3,5,15,0,31.1,935,929,112,929
2019,3,5,15,30,31.200000000000003,943,976,115,976
2019,3,5,16,0,31.400000000000002,942,1003,120,1003
2019,3,5,16,30,31.3,941,1012,121,1012
2019,3,5,17,0,31.3,934,1002,123,1002
2019,3,5,17,30,31,255,723,489,974
2019,3,5,18,0,30.700000000000003,141,594,470,920
2019,3,5,18,30,30.1,126,538,433,857
2019,3,5,19,0,29.5,179,532,395,776
2019,3,5,19,30,28.700000000000003,308,540,327,684
2019,3,5,20,0,27.900000000000002,140,374,290,579
2019,3,5,20,30,27,696,467,115,467
2019,3,5,21,0,26.1,592,346,109,346
2019,3,5,21,30,25.1,0,11,11,228
2019,3,5,22,0,24.200000000000003,298,116,64,116
2019,3,5,22,30,23.900000000000002,74,28,23,28
2019,3,5,23,0,23.6,0,0,0,0
2019,3,5,23,30,23.6,0,0,0,0
2019,3,6,0,0,23.400000000000002,0,0,0,0
2019,3,6,0,30,23.200000000000003,0,0,0,0
2019,3,6,1,0,23.1,0,0,0,0
2019,3,6,1,30,23,0,0,0,0
2019,3,6,2,0,22.900000000000002,0,0,0,0
2019,3,6,2,30,22.700000000000003,0,0,0,0
2019,3,6,3,0,22.6,0,0,0,0
2019,3,6,3,30,22.400000000000002,0,0,0,0
2019,3,6,4,0,22.3,0,0,0,0
2019,3,6,4,30,22.1,0,0,0,0
2019,3,6,5,0,21.900000000000002,0,0,0,0
2019,3,6,5,30,21.6,0,0,0,0
2019,3,6,6,0,21.3,0,0,0,0
2019,3,6,6,30,20.900000000000002,0,0,0,0
2019,3,6,7,0,20.5,0,0,0,0
2019,3,6,7,30,20.200000000000003,0,0,0,0
2019,3,6,8,0,19.8,0,0,0,0
2019,3,6,8,30,19.6,0,0,0,0
2019,3,6,9,0,19.5,0,0,0,0
2019,3,6,9,30,19.700000000000003,0,0,0,0
2019,3,6,10,0,19.900000000000002,0,0,0,0
2019,3,6,10,30,21.3,129,19,15,19
2019,3,6,11,0,22.700000000000003,438,108,42,108
2019,3,6,11,30,24.200000000000003,619,224,60,224
2019,3,6,12,0,25.6,0,95,95,349
2019,3,6,12,30,27.1,806,471,82,471
2019,3,6,13,0,28.6,860,589,88,589
2019,3,6,13,30,29.6,897,697,94,697
2019,3,6,14,0,30.6,926,793,98,793
2019,3,6,14,30,31.1,946,876,102,876
2019,3,6,15,0,31.700000000000003,954,939,107,939
2019,3,6,15,30,32.1,962,986,109,986
2019,3,6,16,0,32.4,962,1014,114,1014
2019,3,6,16,30,32.5,19,333,315,1023
2019,3,6,17,0,32.6,40,460,423,1012
2019,3,6,17,30,32.4,16,281,266,982
2019,3,6,18,0,32.300000000000004,70,497,436,936
2019,3,6,18,30,31.8,11,211,202,872
2019,3,6,19,0,31.400000000000002,30,333,310,791
2019,3,6,19,30,30.700000000000003,73,373,323,698
2019,3,6,20,0,29.900000000000002,38,272,249,591
2019,3,6,20,30,28.900000000000002,0,95,95,477
2019,3,6,21,0,27.900000000000002,0,95,95,356
2019,3,6,21,30,26.700000000000003,0,34,34,235
2019,3,6,22,0,25.6,400,120,51,120
2019,3,6,22,30,25,135,29,21,29
2019,3,6,23,0,24.5,0,0,0,0
2019,3,6,23,30,24.5,0,0,0,0
2019,3,7,0,0,24.1,0,0,0,0
2019,3,7,0,30,23.900000000000002,0,0,0,0
2019,3,7,1,0,23.700000000000003,0,0,0,0
2019,3,7,1,30,23.5,0,0,0,0
2019,3,7,2,0,23.3,0,0,0,0
2019,3,7,2,30,23,0,0,0,0
2019,3,7,3,0,22.700000000000003,0,0,0,0
2019,3,7,3,30,22.3,0,0,0,0
2019,3,7,4,0,21.900000000000002,0,0,0,0
2019,3,7,4,30,21.5,0,0,0,0
2019,3,7,5,0,21.1,0,0,0,0
2019,3,7,5,30,20.700000000000003,0,0,0,0
2019,3,7,6,0,20.400000000000002,0,0,0,0
2019,3,7,6,30,20.1,0,0,0,0
2019,3,7,7,0,19.700000000000003,0,0,0,0
2019,3,7,7,30,19.3,0,0,0,0
2019,3,7,8,0,19,0,0,0,0
2019,3,7,8,30,18.7,0,0,0,0
2019,3,7,9,0,18.5,0,0,0,0
2019,3,7,9,30,18.900000000000002,0,0,0,0
2019,3,7,10,0,19.3,0,0,0,0
2019,3,7,10,30,21.6,150,19,14,19
2019,3,7,11,0,23.900000000000002,482,111,40,111
2019,3,7,11,30,25.8,659,230,56,230
2019,3,7,12,0,27.8,773,356,66,356
2019,3,7,12,30,29.400000000000002,845,482,75,482
2019,3,7,13,0,30.900000000000002,898,601,80,601
2019,3,7,13,30,31.8,933,710,85,710
2019,3,7,14,0,32.6,960,808,88,808
2019,3,7,14,30,33.2,976,888,92,888
2019,3,7,15,0,33.800000000000004,993,954,90,954
2019,3,7,15,30,34.1,1000,1001,92,1001
2019,3,7,16,0,34.5,1003,1029,92,1029
2019,3,7,16,30,34.5,1003,1038,93,1038
2019,3,7,17,0,34.6,997,1027,94,1027
2019,3,7,17,30,34.300000000000004,988,996,92,996
2019,3,7,18,0,34.1,960,943,101,943
2019,3,7,18,30,33.6,944,879,98,879
2019,3,7,19,0,33.1,915,795,98,795
2019,3,7,19,30,32.300000000000004,887,701,93,701
2019,3,7,20,0,31.5,842,594,92,594
2019,3,7,20,30,30.5,792,479,84,479
2019,3,7,21,0,29.400000000000002,706,356,78,356
2019,3,7,21,30,27.900000000000002,600,235,65,235
2019,3,7,22,0,26.3,419,118,48,118
2019,3,7,22,30,25.700000000000003,143,27,20,27
2019,3,7,23,0,25,0,0,0,0
2019,3,7,23,30,25,0,0,0,0
2019,3,8,0,0,24.5,0,0,0,0
2019,3,8,0,30,24.3,0,0,0,0
2019,3,8,1,0,24,0,0,0,0
2019,3,8,1,30,23.8,0,0,0,0
2019,3,8,2,0,23.6,0,0,0,0
2019,3,8,2,30,23.400000000000002,0,0,0,0
2019,3,8,3,0,23.200000000000003,0,0,0,0
2019,3,8,3,30,23,0,0,0,0
2019,3,8,4,0,22.900000000000002,0,0,0,0
2019,3,8,4,30,22.6,0,0,0,0
2019,3,8,5,0,22.400000000000002,0,0,0,0
2019,3,8,5,30,22.200000000000003,0,0,0,0
2019,3,8,6,0,22.1,0,0,0,0
2019,3,8,6,30,21.900000000000002,0,0,0,0
2019,3,8,7,0,21.700000000000003,0,0,0,0
2019,3,8,7,30,21.6,0,0,0,0
2019,3,8,8,0,21.400000000000002,0,0,0,0
2019,3,8,8,30,21.400000000000002,0,0,0,0
2019,3,8,9,0,21.3,0,0,0,0
2019,3,8,9,30,21.700000000000003,0,0,0,0
2019,3,8,10,0,22.1,0,0,0,0
2019,3,8,10,30,23.5,91,16,14,16
2019,3,8,11,0,24.8,395,101,43,101
2019,3,8,11,30,26,0,23,23,214
2019,3,8,12,0,27.1,200,232,157,338
2019,3,8,12,30,28.400000000000002,23,192,181,460
2019,3,8,13,0,29.8,849,578,87,578
2019,3,8,13,30,30.700000000000003,884,684,93,684
2019,3,8,14,0,31.6,907,778,100,778
2019,3,8,14,30,31.8,924,856,104,856
2019,3,8,15,0,32.1,36,408,376,910
2019,3,8,15,30,31.8,76,527,458,955
2019,3,8,16,0,31.6,14,235,222,977
2019,3,8,16,30,31.1,55,507,455,986
2019,3,8,17,0,30.6,13,217,205,972
2019,3,8,17,30,29.5,0,116,116,943
2019,3,8,18,0,28.5,0,106,106,891
2019,3,8,18,30,27.400000000000002,0,67,67,829
2019,3,8,19,0,26.3,7,174,168,749
2019,3,8,19,30,25.200000000000003,15,239,229,658
2019,3,8,20,0,24,0,96,96,559
2019,3,8,20,30,22.900000000000002,0,29,29,448
2019,3,8,21,0,21.700000000000003,0,14,14,330
2019,3,8,21,30,21,0,17,17,214
2019,3,8,22,0,20.3,0,30,30,107
2019,3,8,22,30,19.900000000000002,59,22,19,22
2019,3,8,23,0,19.5,0,0,0,0
2019,3,8,23,30,19.5,0,0,0,0
2019,3,9,0,0,18.900000000000002,0,0,0,0
2019,3,9,0,30,18.7,0,0,0,0
2019,3,9,1,0,18.5,0,0,0,0
2019,3,9,1,30,18.3,0,0,0,0
2019,3,9,2,0,18.1,0,0,0,0
2019,3,9,2,30,17.900000000000002,0,0,0,0
2019,3,9,3,0,17.7,0,0,0,0
2019,3,9,3,30,17.5,0,0,0,0
2019,3,9,4,0,17.3,0,0,0,0
2019,3,9,4,30,17.2,0,0,0,0
2019,3,9,5,0,17,0,0,0,0
2019,3,9,5,30,16.8,0,0,0,0
2019,3,9,6,0,16.6,0,0,0,0
2019,3,9,6,30,16.5,0,0,0,0
2019,3,9,7,0,16.3,0,0,0,0
2019,3,9,7,30,16.1,0,0,0,0
2019,3,9,8,0,15.9,0,0,0,0
2019,3,9,8,30,15.700000000000001,0,0,0,0
2019,3,9,9,0,15.600000000000001,0,0,0,0
2019,3,9,9,30,15.4,0,0,0,0
2019,3,9,10,0,15.3,0,0,0,0
2019,3,9,10,30,15.5,82,16,14,16
2019,3,9,11,0,15.700000000000001,380,100,45,100
2019,3,9,11,30,16.2,564,212,66,212
2019,3,9,12,0,16.7,0,58,58,333
2019,3,9,12,30,17.5,0,114,114,452
2019,3,9,13,0,18.2,0,107,107,567
2019,3,9,13,30,18.900000000000002,5,172,169,673
2019,3,9,14,0,19.700000000000003,11,216,208,769
2019,3,9,14,30,20.200000000000003,11,212,203,850
2019,3,9,15,0,20.8,19,316,299,916
2019,3,9,15,30,21,16,283,268,962
2019,3,9,16,0,21.200000000000003,13,215,203,989
2019,3,9,16,30,21.1,14,234,221,999
2019,3,9,17,0,21,9,177,169,987
2019,3,9,17,30,20.6,7,160,153,960
2019,3,9,18,0,20.3,0,108,108,904
2019,3,9,18,30,19.8,0,79,79,841
2019,3,9,19,0,19.400000000000002,0,106,106,756
2019,3,9,19,30,19,0,118,118,665
2019,3,9,20,0,18.5,0,143,143,565
2019,3,9,20,30,18,0,85,85,453
2019,3,9,21,0,17.400000000000002,0,64,64,335
2019,3,9,21,30,16.8,471,217,87,217
2019,3,9,22,0,16.2,314,107,57,107
2019,3,9,22,30,15.9,70,22,19,22
2019,3,9,23,0,15.700000000000001,0,0,0,0
2019,3,9,23,30,15.700000000000001,0,0,0,0
2019,3,10,0,0,15.4,0,0,0,0
2019,3,10,0,30,15.3,0,0,0,0
2019,3,10,1,0,15.200000000000001,0,0,0,0
2019,3,10,1,30,15.100000000000001,0,0,0,0
2019,3,10,2,0,15,0,0,0,0
2019,3,10,2,30,14.8,0,0,0,0
2019,3,10,3,0,14.700000000000001,0,0,0,0
2019,3,10,3,30,14.600000000000001,0,0,0,0
2019,3,10,4,0,14.5,0,0,0,0
2019,3,10,4,30,14.4,0,0,0,0
2019,3,10,5,0,14.3,0,0,0,0
2019,3,10,5,30,14.100000000000001,0,0,0,0
2019,3,10,6,0,14,0,0,0,0
2019,3,10,6,30,13.9,0,0,0,0
2019,3,10,7,0,13.8,0,0,0,0
2019,3,10,7,30,13.700000000000001,0,0,0,0
2019,3,10,8,0,13.600000000000001,0,0,0,0
2019,3,10,8,30,13.600000000000001,0,0,0,0
2019,3,10,9,0,13.5,0,0,0,0
2019,3,10,9,30,13.600000000000001,0,0,0,0
2019,3,10,10,0,13.700000000000001,0,0,0,0
2019,3,10,10,30,14.3,86,16,13,16
2019,3,10,11,0,15,387,100,45,100
2019,3,10,11,30,16.1,576,215,67,215
2019,3,10,12,0,17.1,0,120,120,337
2019,3,10,12,30,18.3,22,189,179,459
2019,3,10,13,0,19.5,814,574,106,574
2019,3,10,13,30,20.400000000000002,69,352,306,682
2019,3,10,14,0,21.400000000000002,80,419,359,778
2019,3,10,14,30,22,910,860,122,860
2019,3,10,15,0,22.700000000000003,136,572,454,923
2019,3,10,15,30,23.1,121,587,477,971
2019,3,10,16,0,23.6,97,573,484,1001
2019,3,10,16,30,23.700000000000003,34,437,405,1010
2019,3,10,17,0,23.8,23,371,349,1002
2019,3,10,17,30,23.6,147,619,485,972
2019,3,10,18,0,23.3,40,422,387,925
2019,3,10,18,30,22.8,14,255,243,860
2019,3,10,19,0,22.3,10,206,199,781
2019,3,10,19,30,21.700000000000003,6,172,168,688
